event_id,timestamp,attack_technique,attack_category,target_system,success_status
307,307,2023-03-22 10:33:50,2023-03-22 10:36:18,Endpoint Protection,Isolated System,10
308,308,2023-06-08 18:02:52,2023-06-08 18:03:29,Firewall,Blocked IP,2
309,309,2023-01-22 21:29:01,2023-01-22 21:31:10,SIEM,Patched Vulnerability,9
310,310,2023-11-05 06:40:20,2023-11-05 06:42:36,Firewall,Reset Credentials,4
311,311,2023-05-01 20:12:23,2023-05-01 20:14:16,Endpoint Protection,Isolated System,6
312,312,2023-12-17 12:46:03,2023-12-17 12:48:06,SIEM,Isolated System,9
313,313,2023-06-24 01:36:38,2023-06-24 01:36:57,Behavioral Analysis,Increased Monitoring,4
314,314,2023-09-20 06:17:21,2023-09-20 06:19:03,Endpoint Protection,Blocked IP,3
315,315,2023-07-14 11:10:29,2023-07-14 11:13:03,SIEM,Reset Credentials,9
316,316,2023-12-24 18:42:04,2023-12-24 18:43:45,Firewall,Blocked IP,9
317,317,2023-04-09 21:59:48,2023-04-09 22:02:53,Behavioral Analysis,Isolated System,8
318,318,2023-12-10 08:51:22,2023-12-10 08:51:59,Firewall,Patched Vulnerability,7
319,319,2023-06-26 21:02:27,2023-06-26 21:05:29,Behavioral Analysis,Patched Vulnerability,1
320,320,2023-01-09 04:45:30,2023-01-09 04:47:33,Behavioral Analysis,Reset Credentials,2
321,321,2023-10-06 17:26:35,2023-10-06 17:28:42,Firewall,Blocked IP,1
322,322,2023-12-14 21:54:30,2023-12-14 21:55:45,Endpoint Protection,Blocked IP,5
323,323,2023-10-07 23:12:37,2023-10-07 23:15:48,SIEM,Blocked IP,4
324,324,2023-09-18 08:59:04,2023-09-18 09:02:21,Firewall,Reset Credentials,2
325,325,2023-11-09 23:15:44,2023-11-09 23:18:45,IDS,Increased Monitoring,4
326,326,2023-10-21 19:35:46,2023-10-21 19:38:05,Endpoint Protection,Reset Credentials,10
327,327,2023-12-16 06:46:39,2023-12-16 06:47:28,Firewall,Blocked IP,7
328,328,2023-08-29 17:09:32,2023-08-29 17:11:58,Endpoint Protection,Increased Monitoring,7
329,329,2023-11-18 09:57:32,2023-11-18 09:57:58,Endpoint Protection,Patched Vulnerability,2
330,330,2023-08-25 20:27:11,2023-08-25 20:28:57,IDS,Reset Credentials,5
331,331,2023-04-21 01:46:42,2023-04-21 01:48:24,IDS,Blocked IP,4
332,332,2023-07-17 00:25:41,2023-07-17 00:27:54,IDS,Increased Monitoring,10
333,333,2023-09-30 15:44:27,2023-09-30 15:45:12,IDS,Patched Vulnerability,3
334,334,2023-09-20 04:36:48,2023-09-20 04:38:48,Firewall,Blocked IP,10
335,335,2023-10-27 19:01:35,2023-10-27 19:02:03,SIEM,Reset Credentials,4
336,336,2023-03-17 14:11:15,2023-03-17 14:13:11,IDS,Blocked IP,10
337,337,2023-04-12 03:40:07,2023-04-12 03:40:28,SIEM,Blocked IP,6
338,338,2023-06-22 15:52:29,2023-06-22 15:52:49,SIEM,Blocked IP,4
339,339,2023-11-11 04:57:14,2023-11-11 04:58:47,Endpoint Protection,Increased Monitoring,6
340,340,2023-08-07 22:52:46,2023-08-07 22:54:20,Behavioral Analysis,Increased Monitoring,3
341,341,2023-04-29 11:20:02,2023-04-29 11:22:44,SIEM,Reset Credentials,8
342,342,2023-07-23 01:02:24,2023-07-23 01:03:19,Firewall,Increased Monitoring,4
343,343,2023-01-11 14:59:11,2023-01-11 15:00:45,SIEM,Patched Vulnerability,4
344,344,2023-03-14 00:36:21,2023-03-14 00:36:42,SIEM,Reset Credentials,2
345,345,2023-07-22 23:14:34,2023-07-22 23:15:51,Endpoint Protection,Increased Monitoring,5
346,346,2023-09-29 23:42:32,2023-09-29 23:44:07,IDS,Isolated System,5
347,347,2023-04-26 03:28:33,2023-04-26 03:31:49,Firewall,Patched Vulnerability,3
348,348,2023-12-02 10:22:27,2023-12-02 10:23:18,Endpoint Protection,Blocked IP,7
349,349,2023-03-30 03:51:57,2023-03-30 03:54:54,SIEM,Patched Vulnerability,4
350,350,2023-01-14 10:35:46,2023-01-14 10:38:47,Firewall,Patched Vulnerability,10
351,351,2023-09-26 22:42:13,2023-09-26 22:43:17,Endpoint Protection,Increased Monitoring,5
352,352,2023-10-03 19:31:11,2023-10-03 19:33:55,Endpoint Protection,Blocked IP,2
353,353,2023-03-06 15:24:15,2023-03-06 15:24:46,Firewall,Reset Credentials,4
354,354,2023-05-22 22:18:03,2023-05-22 22:21:20,IDS,Patched Vulnerability,1
355,355,2023-05-30 05:31:22,2023-05-30 05:33:58,Behavioral Analysis,Blocked IP,3
356,356,2023-05-03 17:49:43,2023-05-03 17:50:34,IDS,Reset Credentials,6
357,357,2023-09-16 18:56:59,2023-09-16 18:58:53,Firewall,Increased Monitoring,1
358,358,2023-10-12 06:14:06,2023-10-12 06:16:21,Behavioral Analysis,Reset Credentials,2
359,359,2023-06-29 14:28:44,2023-06-29 14:29:31,Firewall,Reset Credentials,10
360,360,2023-02-17 14:49:34,2023-02-17 14:52:20,IDS,Patched Vulnerability,5
361,361,2023-03-03 02:42:26,2023-03-03 02:43:05,Behavioral Analysis,Patched Vulnerability,3
362,362,2023-10-04 19:43:50,2023-10-04 19:44:08,Behavioral Analysis,Isolated System,8
363,363,2023-10-22 07:56:52,2023-10-22 07:59:23,Firewall,Patched Vulnerability,1
364,364,2023-06-15 21:00:18,2023-06-15 21:02:21,Firewall,Isolated System,3
365,365,2023-03-23 00:19:17,2023-03-23 00:19:52,Behavioral Analysis,Isolated System,2
366,366,2023-12-11 11:44:59,2023-12-11 11:46:53,Behavioral Analysis,Patched Vulnerability,9
367,367,2023-07-19 05:07:51,2023-07-19 05:09:19,SIEM,Reset Credentials,4
368,368,2023-09-16 11:55:22,2023-09-16 11:55:33,IDS,Increased Monitoring,2
369,369,2023-05-13 02:29:35,2023-05-13 02:31:00,IDS,Increased Monitoring,5
370,370,2023-01-11 08:53:40,2023-01-11 08:54:36,IDS,Patched Vulnerability,10
371,371,2023-11-15 21:42:25,2023-11-15 21:42:52,Behavioral Analysis,Patched Vulnerability,3
372,372,2023-12-29 05:47:45,2023-12-29 05:48:43,Firewall,Isolated System,4
373,373,2023-04-04 17:50:29,2023-04-04 17:53:33,Behavioral Analysis,Blocked IP,6
374,374,2023-07-04 15:16:23,2023-07-04 15:18:45,IDS,Blocked IP,4
375,375,2023-03-31 15:11:56,2023-03-31 15:13:27,Endpoint Protection,Patched Vulnerability,10
376,376,2023-11-21 10:15:32,2023-11-21 10:15:56,IDS,Blocked IP,1
377,377,2023-04-24 21:24:28,2023-04-24 21:24:49,SIEM,Reset Credentials,6
378,378,2023-11-21 19:14:39,2023-11-21 19:17:24,Firewall,Patched Vulnerability,7
379,379,2023-04-08 23:02:47,2023-04-08 23:04:53,Behavioral Analysis,Patched Vulnerability,8
380,380,2023-08-21 06:03:06,2023-08-21 06:04:31,SIEM,Blocked IP,5
381,381,2023-03-30 07:49:45,2023-03-30 07:52:48,Endpoint Protection,Blocked IP,2
382,382,2023-12-30 18:59:00,2023-12-30 19:00:32,Behavioral Analysis,Blocked IP,9
383,383,2023-05-06 11:01:58,2023-05-06 11:04:26,SIEM,Isolated System,3
384,384,2023-12-21 07:45:29,2023-12-21 07:45:45,SIEM,Isolated System,5
385,385,2023-06-15 22:38:54,2023-06-15 22:41:39,Firewall,Increased Monitoring,4
386,386,2023-01-07 18:53:33,2023-01-07 18:56:31,IDS,Reset Credentials,4
387,387,2023-03-12 07:15:23,2023-03-12 07:17:50,Endpoint Protection,Increased Monitoring,2
388,388,2023-04-08 22:08:45,2023-04-08 22:09:10,IDS,Reset Credentials,3
389,389,2023-04-25 19:35:28,2023-04-25 19:36:53,IDS,Isolated System,7
390,390,2023-01-06 19:07:34,2023-01-06 19:08:59,IDS,Blocked IP,1
391,391,2023-08-01 12:52:43,2023-08-01 12:53:06,IDS,Blocked IP,2
392,392,2023-04-05 16:30:58,2023-04-05 16:33:25,SIEM,Patched Vulnerability,6
393,393,2023-12-06 15:10:38,2023-12-06 15:11:29,Firewall,Reset Credentials,7
394,394,2023-08-25 03:11:02,2023-08-25 03:12:14,IDS,Isolated System,7
395,395,2023-07-08 10:33:24,2023-07-08 10:35:49,IDS,Patched Vulnerability,6
396,396,2023-04-25 12:42:08,2023-04-25 12:44:50,Endpoint Protection,Reset Credentials,4
397,397,2023-07-08 02:43:20,2023-07-08 02:43:43,Firewall,Increased Monitoring,5
398,398,2023-12-29 13:55:03,2023-12-29 13:58:17,Behavioral Analysis,Isolated System,9
399,399,2023-01-28 01:59:02,2023-01-28 01:59:48,IDS,Reset Credentials,3
400,400,2023-01-14 18:20:03,2023-01-14 18:22:52,SIEM,Increased Monitoring,4
401,401,2023-01-25 11:02:30,2023-01-25 11:04:22,Behavioral Analysis,Isolated System,2
402,402,2023-08-29 17:46:03,2023-08-29 17:48:01,Endpoint Protection,Increased Monitoring,4
403,403,2023-05-01 15:43:53,2023-05-01 15:46:26,IDS,Isolated System,3
404,404,2023-11-24 02:56:29,2023-11-24 02:57:04,Endpoint Protection,Reset Credentials,6
405,405,2023-05-10 10:10:00,2023-05-10 10:12:40,IDS,Increased Monitoring,5
406,406,2023-12-01 22:02:49,2023-12-01 22:05:45,SIEM,Blocked IP,5
407,407,2023-04-22 04:45:28,2023-04-22 04:47:28,SIEM,Isolated System,1
408,408,2023-05-16 04:03:29,2023-05-16 04:05:17,Behavioral Analysis,Increased Monitoring,7
409,409,2023-12-16 19:03:20,2023-12-16 19:06:16,Firewall,Blocked IP,1
410,410,2023-07-02 03:32:15,2023-07-02 03:35:11,SIEM,Increased Monitoring,7
411,411,2023-02-04 10:34:42,2023-02-04 10:37:13,Endpoint Protection,Reset Credentials,8
412,412,2023-07-25 20:54:15,2023-07-25 20:57:11,IDS,Isolated System,7
413,413,2023-11-08 14:23:40,2023-11-08 14:24:52,Behavioral Analysis,Increased Monitoring,6
414,414,2023-07-07 17:51:50,2023-07-07 17:53:35,IDS,Patched Vulnerability,6
415,415,2023-02-23 05:36:52,2023-02-23 05:39:07,IDS,Reset Credentials,8
416,416,2023-10-01 15:13:10,2023-10-01 15:15:41,Firewall,Isolated System,10
417,417,2023-10-09 00:16:12,2023-10-09 00:18:58,Firewall,Increased Monitoring,3
418,418,2023-02-20 00:47:53,2023-02-20 00:49:43,Firewall,Patched Vulnerability,2
419,419,2023-04-25 05:03:35,2023-04-25 05:06:35,Behavioral Analysis,Reset Credentials,1
420,420,2023-09-13 19:15:50,2023-09-13 19:18:10,IDS,Blocked IP,9
421,421,2023-02-05 18:22:27,2023-02-05 18:25:29,Firewall,Isolated System,1
422,422,2023-11-19 19:54:49,2023-11-19 19:57:21,Endpoint Protection,Increased Monitoring,5
423,423,2023-01-23 17:32:48,2023-01-23 17:35:46,Firewall,Isolated System,10
424,424,2023-03-09 15:47:08,2023-03-09 15:50:04,IDS,Increased Monitoring,10
425,425,2023-12-04 18:23:20,2023-12-04 18:24:50,SIEM,Reset Credentials,5
426,426,2023-09-01 19:18:13,2023-09-01 19:21:26,SIEM,Increased Monitoring,6
427,427,2023-06-25 13:25:09,2023-06-25 13:27:03,Firewall,Increased Monitoring,10
428,428,2023-07-06 05:04:19,2023-07-06 05:04:32,IDS,Blocked IP,2
429,429,2023-02-27 05:37:42,2023-02-27 05:40:14,Behavioral Analysis,Blocked IP,2
430,430,2023-03-20 21:47:22,2023-03-20 21:49:49,IDS,Patched Vulnerability,10
431,431,2023-05-06 10:14:33,2023-05-06 10:15:24,Endpoint Protection,Reset Credentials,3
432,432,2023-10-06 14:23:46,2023-10-06 14:26:18,Endpoint Protection,Isolated System,8
433,433,2023-07-03 18:11:25,2023-07-03 18:11:55,Endpoint Protection,Increased Monitoring,6
434,434,2023-11-29 19:08:36,2023-11-29 19:10:36,Firewall,Isolated System,7
435,435,2023-12-29 23:43:56,2023-12-29 23:46:01,Endpoint Protection,Patched Vulnerability,3
436,436,2023-04-13 04:12:59,2023-04-13 04:15:52,SIEM,Reset Credentials,5
437,437,2023-12-19 04:02:30,2023-12-19 04:04:27,Endpoint Protection,Reset Credentials,8
438,438,2023-08-16 04:20:08,2023-08-16 04:21:56,SIEM,Blocked IP,9
439,439,2023-01-31 07:58:48,2023-01-31 08:01:03,Firewall,Patched Vulnerability,9
440,440,2023-03-27 04:34:30,2023-03-27 04:37:24,IDS,Increased Monitoring,5
441,441,2023-01-09 00:41:01,2023-01-09 00:41:52,Behavioral Analysis,Isolated System,4
442,442,2023-09-30 00:33:07,2023-09-30 00:35:14,IDS,Patched Vulnerability,7
443,443,2023-10-12 06:57:25,2023-10-12 06:59:37,IDS,Blocked IP,10
444,444,2023-04-22 15:07:36,2023-04-22 15:08:59,Endpoint Protection,Isolated System,10
445,445,2023-10-05 20:21:45,2023-10-05 20:23:43,SIEM,Isolated System,6
446,446,2023-07-18 05:35:40,2023-07-18 05:38:22,IDS,Blocked IP,5
447,447,2023-10-01 07:45:21,2023-10-01 07:47:18,Firewall,Increased Monitoring,8
448,448,2023-06-09 10:10:50,2023-06-09 10:14:05,IDS,Increased Monitoring,1
449,449,2023-01-30 14:33:18,2023-01-30 14:33:46,IDS,Isolated System,7
450,450,2023-11-09 05:51:00,2023-11-09 05:53:53,Firewall,Blocked IP,3
451,451,2023-04-06 00:03:15,2023-04-06 00:05:15,Endpoint Protection,Reset Credentials,2
452,452,2023-10-23 17:32:30,2023-10-23 17:33:39,Firewall,Increased Monitoring,5
453,453,2023-02-23 02:26:17,2023-02-23 02:27:23,Endpoint Protection,Increased Monitoring,4
454,454,2023-07-25 22:15:34,2023-07-25 22:18:30,SIEM,Reset Credentials,3
455,455,2023-01-09 06:40:03,2023-01-09 06:40:39,Firewall,Increased Monitoring,7
456,456,2023-05-04 22:03:03,2023-05-04 22:06:09,Firewall,Reset Credentials,1
457,457,2023-02-02 12:57:30,2023-02-02 12:58:44,Endpoint Protection,Patched Vulnerability,4
458,458,2023-04-28 17:15:25,2023-04-28 17:18:21,SIEM,Patched Vulnerability,1
459,459,2023-06-01 22:04:23,2023-06-01 22:05:40,Endpoint Protection,Reset Credentials,5
460,460,2023-03-01 03:14:33,2023-03-01 03:17:26,IDS,Isolated System,5
461,461,2023-07-05 17:18:50,2023-07-05 17:21:20,Firewall,Increased Monitoring,9
462,462,2023-08-23 03:12:16,2023-08-23 03:13:22,Endpoint Protection,Isolated System,2
463,463,2023-01-22 17:01:30,2023-01-22 17:03:40,Behavioral Analysis,Blocked IP,4
464,464,2023-09-19 07:31:40,2023-09-19 07:32:38,Behavioral Analysis,Patched Vulnerability,3
465,465,2023-08-18 00:50:01,2023-08-18 00:50:37,Firewall,Isolated System,2
466,466,2023-08-20 13:34:59,2023-08-20 13:35:48,Endpoint Protection,Increased Monitoring,10
467,467,2023-10-13 13:40:20,2023-10-13 13:42:27,Behavioral Analysis,Patched Vulnerability,4
468,468,2023-07-26 22:09:38,2023-07-26 22:12:25,Firewall,Reset Credentials,3
469,469,2023-07-18 19:10:17,2023-07-18 19:12:06,IDS,Isolated System,2
470,470,2023-01-13 01:23:09,2023-01-13 01:25:16,Firewall,Patched Vulnerability,6
471,471,2023-08-09 01:32:39,2023-08-09 01:33:01,Firewall,Isolated System,1
472,472,2023-01-25 00:29:29,2023-01-25 00:30:36,Firewall,Blocked IP,5
473,473,2023-07-07 11:54:12,2023-07-07 11:57:28,Endpoint Protection,Isolated System,7
474,474,2023-10-16 16:20:08,2023-10-16 16:23:01,Endpoint Protection,Reset Credentials,2
475,475,2023-04-22 06:25:41,2023-04-22 06:28:19,Behavioral Analysis,Blocked IP,2
476,476,2023-10-10 12:32:33,2023-10-10 12:33:44,Behavioral Analysis,Patched Vulnerability,10
477,477,2023-07-16 22:32:42,2023-07-16 22:34:29,Behavioral Analysis,Reset Credentials,2
478,478,2023-08-07 20:05:41,2023-08-07 20:07:41,IDS,Blocked IP,2
479,479,2023-05-04 05:10:45,2023-05-04 05:13:02,Endpoint Protection,Isolated System,4
480,480,2023-04-19 07:25:11,2023-04-19 07:27:53,IDS,Patched Vulnerability,1
481,481,2023-04-11 09:16:13,2023-04-11 09:18:40,Firewall,Reset Credentials,6
482,482,2023-07-31 09:12:34,2023-07-31 09:15:41,Behavioral Analysis,Reset Credentials,10
483,483,2023-10-09 14:16:51,2023-10-09 14:18:05,Endpoint Protection,Blocked IP,9
484,484,2023-06-09 19:17:30,2023-06-09 19:20:13,Firewall,Patched Vulnerability,9
485,485,2023-02-28 23:09:39,2023-02-28 23:12:42,Endpoint Protection,Reset Credentials,1
486,486,2023-03-02 13:28:19,2023-03-02 13:30:06,SIEM,Patched Vulnerability,4
487,487,2023-03-20 04:26:34,2023-03-20 04:29:02,Endpoint Protection,Increased Monitoring,10
488,488,2023-02-07 10:48:00,2023-02-07 10:50:43,Firewall,Increased Monitoring,4
489,489,2023-05-03 08:07:33,2023-05-03 08:10:05,Endpoint Protection,Blocked IP,5
490,490,2023-05-13 18:40:02,2023-05-13 18:43:08,Firewall,Isolated System,9
491,491,2023-03-02 14:38:43,2023-03-02 14:38:53,Behavioral Analysis,Increased Monitoring,8
492,492,2023-11-27 10:27:15,2023-11-27 10:28:34,SIEM,Patched Vulnerability,1
493,493,2023-05-01 20:09:53,2023-05-01 20:11:45,SIEM,Patched Vulnerability,5
494,494,2023-04-23 06:03:52,2023-04-23 06:05:43,Firewall,Patched Vulnerability,3
495,495,2023-04-07 06:48:01,2023-04-07 06:50:11,Firewall,Reset Credentials,2
496,496,2023-09-01 20:34:01,2023-09-01 20:34:59,Endpoint Protection,Reset Credentials,1
497,497,2023-12-19 15:29:26,2023-12-19 15:32:21,SIEM,Isolated System,2
498,498,2023-11-16 06:45:14,2023-11-16 06:45:25,SIEM,Patched Vulnerability,4
499,499,2023-07-19 15:27:51,2023-07-19 15:30:27,Behavioral Analysis,Blocked IP,10
500,500,2023-01-01 15:47:23,2023-01-01 15:49:59,Behavioral Analysis,Reset Credentials,10
501,501,2023-10-30 13:44:07,2023-10-30 13:45:05,SIEM,Increased Monitoring,10
502,502,2023-01-05 22:09:25,2023-01-05 22:12:08,Endpoint Protection,Isolated System,4
503,503,2023-12-12 17:51:32,2023-12-12 17:52:50,IDS,Increased Monitoring,6
504,504,2023-10-08 11:20:00,2023-10-08 11:22:43,SIEM,Isolated System,3
505,505,2023-11-21 21:59:57,2023-11-21 22:02:53,Firewall,Isolated System,6
506,506,2023-12-04 12:20:03,2023-12-04 12:23:07,SIEM,Patched Vulnerability,9
507,507,2023-03-14 02:34:37,2023-03-14 02:35:06,Behavioral Analysis,Isolated System,7
508,508,2023-02-08 19:56:10,2023-02-08 19:56:22,SIEM,Increased Monitoring,2
509,509,2023-03-20 06:31:35,2023-03-20 06:33:35,SIEM,Isolated System,9
510,510,2023-10-10 18:56:37,2023-10-10 18:59:43,Behavioral Analysis,Patched Vulnerability,9
511,511,2023-05-21 13:59:35,2023-05-21 14:01:59,IDS,Increased Monitoring,3
512,512,2023-04-14 07:58:12,2023-04-14 08:01:03,IDS,Reset Credentials,3
513,513,2023-09-30 05:17:35,2023-09-30 05:20:21,Firewall,Blocked IP,7
514,514,2023-01-13 07:57:22,2023-01-13 08:00:30,SIEM,Patched Vulnerability,8
515,515,2023-01-22 02:11:19,2023-01-22 02:14:31,IDS,Blocked IP,3
516,516,2023-05-08 12:37:23,2023-05-08 12:37:43,Firewall,Isolated System,9
517,517,2023-11-09 01:35:16,2023-11-09 01:36:53,Firewall,Increased Monitoring,4
518,518,2023-04-12 12:08:31,2023-04-12 12:10:55,Firewall,Reset Credentials,5
519,519,2023-04-17 06:34:14,2023-04-17 06:34:46,Firewall,Patched Vulnerability,9
520,520,2023-04-28 16:26:05,2023-04-28 16:26:16,Endpoint Protection,Blocked IP,2
521,521,2023-06-26 05:11:01,2023-06-26 05:12:03,Behavioral Analysis,Increased Monitoring,4
522,522,2023-01-30 09:40:48,2023-01-30 09:43:26,Firewall,Blocked IP,5
523,523,2023-09-23 03:15:07,2023-09-23 03:17:59,Firewall,Reset Credentials,5
524,524,2023-04-29 03:32:13,2023-04-29 03:33:11,SIEM,Reset Credentials,3
525,525,2023-02-23 09:20:45,2023-02-23 09:21:50,SIEM,Patched Vulnerability,10
526,526,2023-02-27 06:37:29,2023-02-27 06:39:40,Behavioral Analysis,Patched Vulnerability,2
527,527,2023-10-22 16:38:21,2023-10-22 16:41:26,SIEM,Blocked IP,4
528,528,2023-03-29 04:14:51,2023-03-29 04:16:05,Firewall,Reset Credentials,4
529,529,2023-06-19 02:15:13,2023-06-19 02:17:25,SIEM,Blocked IP,3
530,530,2023-11-06 00:10:57,2023-11-06 00:12:23,IDS,Reset Credentials,3
531,531,2023-12-04 10:47:18,2023-12-04 10:50:12,Endpoint Protection,Patched Vulnerability,5
532,532,2023-12-21 16:18:34,2023-12-21 16:20:22,IDS,Reset Credentials,7
533,533,2023-08-13 21:41:31,2023-08-13 21:43:20,IDS,Patched Vulnerability,10
534,534,2023-08-03 02:00:45,2023-08-03 02:01:35,Behavioral Analysis,Reset Credentials,8
535,535,2023-09-08 21:56:32,2023-09-08 21:57:00,Firewall,Isolated System,9
536,536,2023-01-06 13:18:10,2023-01-06 13:20:06,Firewall,Blocked IP,1
537,537,2023-09-18 18:12:20,2023-09-18 18:13:21,Endpoint Protection,Increased Monitoring,9
538,538,2023-02-14 11:47:30,2023-02-14 11:49:16,SIEM,Increased Monitoring,7
539,539,2023-07-24 09:13:17,2023-07-24 09:14:44,IDS,Blocked IP,8
540,540,2023-04-04 00:09:20,2023-04-04 00:10:05,Endpoint Protection,Reset Credentials,6
541,541,2023-08-08 06:29:58,2023-08-08 06:32:41,IDS,Isolated System,2
542,542,2023-04-10 09:35:30,2023-04-10 09:38:27,IDS,Increased Monitoring,7
543,543,2023-04-30 19:56:26,2023-04-30 19:57:57,Behavioral Analysis,Blocked IP,5
544,544,2023-11-30 06:51:42,2023-11-30 06:52:07,Behavioral Analysis,Blocked IP,1
545,545,2023-09-17 12:16:49,2023-09-17 12:17:23,SIEM,Blocked IP,3
546,546,2023-06-27 21:50:01,2023-06-27 21:52:02,IDS,Isolated System,1
547,547,2023-02-06 13:41:54,2023-02-06 13:44:49,IDS,Increased Monitoring,7
548,548,2023-05-23 15:48:08,2023-05-23 15:50:54,SIEM,Patched Vulnerability,10
549,549,2023-04-14 03:06:42,2023-04-14 03:08:40,SIEM,Increased Monitoring,7
550,550,2023-12-18 23:33:46,2023-12-18 23:34:20,IDS,Increased Monitoring,6
551,551,2023-06-03 00:27:41,2023-06-03 00:27:55,Firewall,Blocked IP,7
552,552,2023-04-19 10:13:56,2023-04-19 10:16:21,Behavioral Analysis,Blocked IP,3
553,553,2023-10-01 21:26:17,2023-10-01 21:28:24,IDS,Patched Vulnerability,9
554,554,2023-09-07 15:13:55,2023-09-07 15:15:40,SIEM,Patched Vulnerability,4
555,555,2023-05-03 20:02:58,2023-05-03 20:05:03,Behavioral Analysis,Increased Monitoring,4
556,556,2023-07-01 14:45:01,2023-07-01 14:47:20,SIEM,Increased Monitoring,10
557,557,2023-12-06 08:03:23,2023-12-06 08:05:48,Endpoint Protection,Increased Monitoring,10
558,558,2023-12-25 16:33:47,2023-12-25 16:34:20,Behavioral Analysis,Reset Credentials,10
559,559,2023-10-27 15:29:48,2023-10-27 15:31:17,SIEM,Increased Monitoring,7
560,560,2023-10-08 05:44:25,2023-10-08 05:47:08,SIEM,Blocked IP,8
561,561,2023-09-02 03:42:10,2023-09-02 03:44:01,Firewall,Blocked IP,6
562,562,2023-04-06 04:51:58,2023-04-06 04:52:57,Firewall,Isolated System,3
563,563,2023-08-26 19:18:46,2023-08-26 19:21:44,SIEM,Increased Monitoring,2
564,564,2023-04-08 14:53:35,2023-04-08 14:55:46,SIEM,Increased Monitoring,1
565,565,2023-03-18 12:07:36,2023-03-18 12:09:45,Endpoint Protection,Blocked IP,6
566,566,2023-09-07 09:57:00,2023-09-07 10:00:04,Endpoint Protection,Increased Monitoring,7
567,567,2023-12-29 07:10:00,2023-12-29 07:12:26,IDS,Blocked IP,7
568,568,2023-08-19 12:28:56,2023-08-19 12:32:01,SIEM,Blocked IP,6
569,569,2023-06-25 03:31:34,2023-06-25 03:34:18,Endpoint Protection,Increased Monitoring,10
570,570,2023-02-25 06:11:40,2023-02-25 06:12:55,Firewall,Patched Vulnerability,7
571,571,2023-10-02 20:41:42,2023-10-02 20:44:00,Endpoint Protection,Isolated System,8
572,572,2023-07-12 07:17:30,2023-07-12 07:19:47,SIEM,Increased Monitoring,9
573,573,2023-04-11 23:11:01,2023-04-11 23:13:51,Endpoint Protection,Reset Credentials,9
574,574,2023-01-23 06:13:10,2023-01-23 06:15:37,SIEM,Increased Monitoring,2
575,575,2023-02-25 10:01:09,2023-02-25 10:04:20,Behavioral Analysis,Isolated System,5
576,576,2023-11-09 14:33:13,2023-11-09 14:35:17,Behavioral Analysis,Isolated System,10
577,577,2023-05-18 17:59:05,2023-05-18 18:01:07,IDS,Isolated System,8
578,578,2023-01-29 22:39:56,2023-01-29 22:41:36,Endpoint Protection,Isolated System,3
